"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","생성일","사진파일명","경도","위도"
"161","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.0820629","37.5117539"
"142","0","응봉동228-38","응봉동228-38","기타","0","80.00000000","0E-8","성동구","200",""," ","127.0369437","37.5523554"
"162","0","석관마을마당","석관동 281-1외 3필","간이휴게소","0","970.00000000","3855.00000000","성북구","290",""," ","127.0617641","37.610153"
"164","0","군자지하차동녹지대","장안동467","도로변녹지","0","571.00000000","1175.00000000","동대문구","230",""," ","127.0714007","37.5614229"
"165","0","목동교통광장","목동 812-6","일반녹지","0","1100.00000000","0E-8","양천구","470",""," ","126.8638006","37.5293562"
"168","0","남부순환로 분리녹지","신월동631","분리녹지","0","1945.00000000","0E-8","양천구","470",""," ","126.8384749","37.5192364"
"169","0","시청사주변녹지","중구 태평로 1가 31"," ","0","710.00000000","3171.00000000","중구","140",""," ","126.9773618","37.5666522"
"170","0","성내유수지변"," ","하천변조경","0","6530.00000000","0E-8","송파구","710",""," ","127.119937","37.5267449"
"173","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.9166164","37.5601651"
"174","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.9175817","37.5590468"
"176","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.9204","37.5563133"
"177","0","푸른거리(성모병원-마포구"," ","도로변녹지","0","213.00000000","0E-8","마포구","440",""," ","126.9113857","37.5650587"
"178","0","푸른거리(성모병원-마포구"," ","도로변녹지","0","213.00000000","0E-8","마포구","440",""," ","126.9110324","37.5649637"
"182","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9058272","37.5608654"
"183","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9074824","37.5590361"
"184","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9080181","37.5584376"
"163","0","전농동로터리녹지대","전농동 전농로터리","광장녹지","0","398.00000000","1541.00000000","동대문구","230",""," ","127.0579884","37.5772932"
"167","0","가로공원","신월동263","분리녹지","0","9179.00000000","0E-8","양천구","470",""," ","126.8288679","37.5359739"
"171","0"," "," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1091493","37.529661"
"175","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.918399","37.5581412"
"185","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9083579","37.5577799"
"186","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9086838","37.5576999"
"187","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9099382","37.5563343"
"188","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9105114","37.5554008"
"190","0","보광동수원지","한남동 산 10-33번지","도로변녹지","0","160.00000000","0E-8","용산구","170",""," ","127.0016697","37.5411915"
"191","0","이태원입구외7개소"," ","도로변녹지","0","420.00000000","0E-8","용산구","170",""," ","126.9872426","37.5353401"
"49","0","강변로중앙분리대","강변3로","중앙분리대","0","2000.00000000","0E-8","용산구","170",""," ","126.9543727","37.5256068"
"56","0","원효녹지대","이촌동173-1일대","광장녹지","0","19192.00000000","0E-8","용산구","170",""," ","126.9546192","37.5318846"
"192","0","통일로"," ","노변분리대","0","1524.00000000","15109.00000000","은평구","380",""," ","126.9092713","37.6459268"
"195","0","오류I.C녹지대"," ","도로변녹지","0","34500.00000000","0E-8","구로구","530",""," ","126.8500397","37.4968028"
"196","0","독산지역(안천)녹지","독산동 1094번지 6필지","완충녹지","1990","24938.00000000","0E-8","금천구","540",""," ","126.8883579","37.4567299"
"197","0","마포구청내"," ","공공건물","0","1925.00000000","0E-8","마포구","440",""," ","126.9089852","37.5638259"
"198","0","성산로(마포구청주변)"," ","수벽","0","500.00000000","0E-8","마포구","440",""," ","126.9069863","37.5641019"
"201","0","성산대교I.C"," ","광장녹지","0","35544.00000000","0E-8","마포구","440",""," ","126.8948341","37.5570453"
"203","0","구청사","당산3가385-1","공공건물","0","400.00000000","0E-8","영등포구","560",""," ","126.8960606","37.5262848"
"204","0","당산동삼성apt앞","당산6가91-43","기타","0","1530.00000000","0E-8","영등포구","560",""," ","126.9042595","37.5352802"
"216","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.9130666","37.5637256"
"221","0","구청앞사거리"," ","도로변녹지","0","304.00000000","0E-8","구로구","530",""," ","126.8885205","37.4953716"
"225","0","오류I.C녹지대"," ","도로변녹지","0","0E-8","0E-8","구로구","530",""," ","126.8481293","37.4985854"
"231","0","연남동가로공원녹지","연남동250","중앙분리대","0","1000.00000000","0E-8","마포구","440",""," ","126.9219048","37.5654705"
"232","0","여의도우체국앞","여의도3번지","기타","0","1283.00000000","0E-8","영등포구","560",""," ","126.9254584","37.5223007"
"233","0","구청앞사거리"," ","도로변녹지","0","304.00000000","0E-8","구로구","530",""," ","126.8886065","37.4950027"
"234","0","시흥I.C녹지대"," ","도로변녹지","0","8230.00000000","0E-8","구로구","530",""," ","126.8982408","37.4793135"
"235","0","원효녹지대","이촌동173-1일대","광장녹지","0","19192.00000000","0E-8","용산구","170",""," ","126.9558639","37.5322931"
"236","0","원효녹지대","이촌동173-1일대","광장녹지","0","19192.00000000","0E-8","용산구","170",""," ","126.9547738","37.5313631"
"237","0","삼각지 녹지대","한강로100-1일대","광장녹지","0","1200.00000000","0E-8","용산구","170",""," ","126.97444","37.5354963"
"238","0","중지도","이촌동302-20일대","도로변녹지","0","3600.00000000","0E-8","용산구","170",""," ","126.9584496","37.5169923"
"194","0","이촌2동 수림대","이촌2동40번지","수림대","0","560.00000000","0E-8","용산구","170",""," ","126.9574642","37.525228"
"200","0","성산로(지하차도입구)"," ","중앙분리대","0","1500.00000000","0E-8","마포구","440",""," ","126.8984958","37.5612912"
"205","0","구나무단지녹지대"," ","도로변녹지","0","5000.00000000","0E-8","강서구","500",""," ","126.8302263","37.5725138"
"228","0","성산로(마포구청맞은편)"," ","수벽","0","550.00000000","0E-8","마포구","440",""," ","126.9055311","37.5642297"
"239","0","중지도","이촌동302-20일대","도로변녹지","0","3600.00000000","0E-8","용산구","170",""," ","126.9592603","37.5180891"
"241","0","이태원사거리절개지","이태원동114","도로변녹지","0","2260.00000000","0E-8","용산구","170",""," ","126.9886667","37.5343265"
"242","0","성수2가3동37","성수2가3동37","기타","0","14.00000000","0E-8","성동구","200",""," ","127.0539042","37.5459814"
"243","0","성수중학교뒤","성수1가2동685","도로변녹지","0","275.00000000","0E-8","성동구","200",""," ","127.0378322","37.5487106"
"244","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.9367824","37.4854143"
"246","0","양화교ic녹지대"," ","광장녹지","0","2665.00000000","0E-8","강서구","500",""," ","126.8791217","37.5479888"
"247","0","원당사거리"," ","도로변녹지","0","50.00000000","0E-8","강서구","500",""," ","126.8378537","37.5583032"
"249","0","시흥IC"," ","도로변녹지","0","8230.00000000","0E-8","관악구","620",""," ","126.899736","37.4800558"
"251","0","양남사거리"," ","광장녹지","0","1219.00000000","0E-8","영등포구","560",""," ","126.8902333","37.5220361"
"252","0","군자동마을마당","군자동 98-22","마을마당","0","525.00000000","0E-8","광진구","210",""," ","127.0758937","37.5504727"
"253","0","능동마을마당","능동 237-3","마을마당","0","309.00000000","0E-8","광진구","210",""," ","127.083598","37.5551929"
"277","0","탄천제방주변"," ","수림대","0","72000.00000000","0E-8","송파구","710",""," ","127.1009069","37.4953916"
"278","0","신암중학교","암사동444","건물조경","0","1200.00000000","0E-8","강동구","740",""," ","127.1330835","37.555304"
"279","0","잠원동녹지대","경부고속도로주흥교","광장녹지","0","3300.00000000","0E-8","서초구","650",""," ","127.0156612","37.5103935"
"281","0","매봉터널녹지대","도곡동","가로녹지대","0","2728.00000000","0E-8","강남구","680",""," ","127.0490929","37.4897553"
"282","0","세곡동녹지대","세곡동","가로녹지대","0","23392.00000000","0E-8","강남구","680",""," ","127.1088098","37.4650183"
"283","0","양남사거리"," ","광장녹지","0","1219.00000000","0E-8","영등포구","560",""," ","126.8902954","37.5219173"
"284","0","헌릉로변녹지대","양재동 염곡사거리~내곡동","도로변녹지","0","1420.00000000","0E-8","서초구","650",""," ","127.0596027","37.4570287"
"240","0","잠수교철로변 녹지","서빙고동","도로변녹지","0","4920.00000000","0E-8","용산구","170",""," ","126.9975793","37.5213575"
"245","0"," ","답십리동 323-3번지"," ","0","82.00000000","23.00000000","동대문구","230",""," ","127.0525707","37.5701309"
"248","0","동작대로"," ","중앙분리","0","11715.00000000","0E-8","관악구","620",""," ","126.9873921","37.4670385"
"275","0","송파대로변 수벽"," ","수벽","0","2250.00000000","0E-8","송파구","710",""," ","127.1199593","37.4901995"
"280","0","삼성역녹지대","삼성동159-3외10필지","가로녹지대","0","3832.00000000","0E-8","강남구","680",""," ","127.063494","37.5093304"
"285","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0458031","37.5035406"
"286","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0482736","37.5043021"
"287","0","언주로분리대"," ","분리녹지대","0","1506.00000000","0E-8","강남구","680",""," ","127.0557833","37.4790094"
"289","0","선사주거지앞 녹지","선사초등-점마을","광장녹지","0","1050.00000000","0E-8","강동구","740",""," ","127.1298371","37.5560936"
"290","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1234701","37.5263063"
"291","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1383743","37.5196391"
"292","0","암사동 수벽","암사동135-1","수벽","0","190.00000000","0E-8","강동구","740",""," ","127.131444","37.5595655"
"294","0","성산대교I.C"," ","광장녹지","0","35544.00000000","0E-8","마포구","440",""," ","126.8941871","37.5585128"
"295","0","동작대교옆","이촌동 301번지","도로변녹지","0","3950.00000000","0E-8","용산구","170",""," ","126.9828464","37.5166668"
"298","0","길동 로타리 녹지","천호대로길동사거리","광장녹지","0","550.00000000","0E-8","강동구","740",""," ","127.1385001","37.5343312"
"299","0","길동 마을마당","길동75","마을마당","0","267.00000000","0E-8","강동구","740",""," ","127.1486446","37.5427338"
"301","0","동작대로"," ","수벽","0","1300.00000000","0E-8","관악구","620",""," ","126.9857995","37.4683928"
"303","0","성산대교I.C"," ","광장녹지","0","35544.00000000","0E-8","마포구","440",""," ","126.8959121","37.5568322"
"304","0","용산선철로연변"," ","수림대","0","48537.00000000","0E-8","마포구","440",""," ","126.9244239","37.5600723"
"305","0","강동구 걷고싶은 거리","상일동147","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1565097","37.5500108"
"306","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1291942","37.5237849"
"307","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.9444294","37.4831292"
"308","0","개화ic녹지대"," ","광장녹지","0","16800.00000000","0E-8","강서구","500",""," ","126.7981253","37.5817456"
"402","0","내곡ic녹지대","내곡동 헌릉로","광장녹지","0","41813.00000000","0E-8","서초구","650",""," ","127.0749203","37.4577885"
"422","0","왕십리문화공원","도선동35-2일대","간이휴게소","0","1315.00000000","0E-8","성동구","200",""," ","127.0352707","37.5617307"
"427","0","시흥역~시흥대로","독산동","도로변녹지","1999","2196.00000000","0E-8","금천구","540",""," ","126.8879926","37.4804782"
"429","0","동작대로분리녹지대","사당동147","중앙분리대","0","2344.00000000","0E-8","동작구","590",""," ","126.9822815","37.4877622"
"457","0","전농4동 마을마당","전농4동 272-1일원","간이휴게소","0","2321.00000000","0E-8","동대문구","230",""," ","127.0549139","37.578114"
"458","0","수색입구녹지대","증산로","광장녹지","0","50.00000000","81.00000000","은평구","380",""," ","126.9033703","37.5783598"
